userId,bandNumber,date,time,comment,sessionId
KEVIN,2701-74793,2018-11-09,19:06 UTC,,NA
KEVIN,2741-54677,2018-11-09,19:07 UTC,,NA
KEVIN,2840-12279,2018-11-09,19:39 UTC,,NA
KEVIN,2471-68019,2018-11-09,19:41 UTC,,NA
BECCA,2701-74784,2018-11-09,20:43 UTC,,NA
BECCA,2741-54668,2018-11-09,20:46 UTC,,NA
BECCA,2711-77169,2018-11-09,20:57 UTC,,NA
BRIAN,2840-12279,2018-11-10,12:02 UTC,,NA
BRIAN,2701-74787,2018-11-10,12:44 UTC,,NA
BRIAN,WM_M,2018-11-10,16:59 UTC,,NA
BRIAN,W_OG,2018-11-10,17:01 UTC,,NA
BRIAN,2701-74787,2018-11-10,17:02 UTC,,NA
BRIAN,O_GG,2018-11-10,17:03 UTC,,NA
BRIAN,2471-68236,2018-11-10,17:15 UTC,,NA
BRIAN,2701-74782,2018-11-10,17:17 UTC,,NA
BRIAN,M_BK,2018-11-10,17:28 UTC,,NA
BRIAN,O_GG,2018-11-10,17:29 UTC,,NA
BRIAN,2840-12279,2018-11-10,17:30 UTC,,NA
BRIAN,2701-74763,2018-11-10,17:36 UTC,,NA
BRIAN,2840-12279,2018-11-10,17:47 UTC,,NA
BRIAN,2701-39096,2018-11-10,17:54 UTC,,NA
BRIAN,2701-74747,2018-11-10,17:55 UTC,,NA
BRIAN,2701-74781,2018-11-10,17:55 UTC,,NA
BRIAN,2701-74787,2018-11-10,17:57 UTC,,NA
BRIAN,2701-74784,2018-11-10,17:57 UTC,,NA
BRIAN,2701-74748,2018-11-10,17:59 UTC,,NA
BRIAN,2701-74784,2018-11-10,18:01 UTC,,NA
BRIAN,2741-54668,2018-11-10,18:10 UTC,,NA
BRIAN,2741-54677,2018-11-10,18:12 UTC,,NA
BRIAN,KR_P,2018-11-10,18:22 UTC,,NA
BRIAN,2471-68025,2018-11-10,19:02 UTC,,NA
BRIAN,2701-74748,2018-11-10,19:03 UTC,,NA
BRIAN,RW_K,2018-11-10,19:05 UTC,,NA
BRIAN,W_OG,2018-11-10,19:10 UTC,,NA
BRIAN,2701-74781,2018-11-10,19:14 UTC,,NA
BRIAN,1603-45007,2018-11-11,12:26 UTC,,NA
BRIAN,2840-12279,2018-11-11,12:27 UTC,,NA
BRIAN,2701-74787,2018-11-11,12:27 UTC,,NA
BRIAN,2741-54668,2018-11-11,12:28 UTC,,NA
BRIAN,2701-74746,2018-11-11,12:28 UTC,,NA
BRIAN,2840-12279,2018-11-11,12:50 UTC,,NA
BRIAN,2701-74746,2018-11-11,12:50 UTC,,NA
BRIAN,1603-45007,2018-11-11,12:50 UTC,,NA
BRIAN,2701-39091,2018-11-11,12:52 UTC,,NA
BRIAN,BM_Y,2018-11-11,12:53 UTC,,NA
BRIAN,2741-54668,2018-11-11,12:54 UTC,,NA
BRIAN,2701-74787,2018-11-11,12:55 UTC,,NA
BRIAN,2701-74781,2018-11-11,12:59 UTC,,NA
BRIAN,2750-41551,2018-11-11,12:59 UTC,,NA
BRIAN,2701-74748,2018-11-11,13:00 UTC,,NA
BRIAN,2741-54677,2018-11-11,13:01 UTC,,NA
BRIAN,2701-74789,2018-11-11,13:09 UTC,,NA
BRIAN,2701-39096,2018-11-11,13:10 UTC,the previous purple/metal resight was incorrect,NA
BRIAN,2701-74787,2018-11-11,13:11 UTC,,NA
BRIAN,BM_Y,2018-11-11,13:12 UTC,,NA
BRIAN,2741-54668,2018-11-11,15:00 UTC,,NA
BRIAN,2701-74746,2018-11-11,15:26 UTC,,NA
BRIAN,2741-54668,2018-11-11,15:27 UTC,,NA
BRIAN,2701-74781,2018-11-11,15:27 UTC,,NA
BRIAN,2701-74793,2018-11-11,15:32 UTC,,NA
BRIAN,2701-74784,2018-11-11,17:46 UTC,,NA
BECCA,2741-54668,2018-11-11,20:44 UTC,,NA
BECCA,2741-54677,2018-11-11,20:51 UTC,,NA
BECCA,2701-74746,2018-11-11,20:55 UTC,,NA
BECCA,2701-39091,2018-11-11,21:03 UTC,,NA
BECCA,2701-74748,2018-11-11,21:07 UTC,,NA
BECCA,2421-04201,2018-11-11,21:12 UTC,,NA
BECCA,2840-12279,2018-11-11,21:14 UTC,,NA
BECCA,2701-74787,2018-11-11,21:20 UTC,,NA
BECCA,2701-74747,2018-11-11,21:21 UTC,,NA
BECCA,2471-68015,2018-11-11,21:32 UTC,,NA
BRIAN,2421-04201,2018-11-11,21:33 UTC,,NA
BRIAN,2840-12279,2018-11-11,21:34 UTC,,NA
BRIAN,2741-54668,2018-11-11,21:35 UTC,,NA
BRIAN,2840-12359,2018-11-11,21:41 UTC,,NA
BRIAN,2701-74783,2018-11-12,12:39 UTC,,NA
BRIAN,2701-74787,2018-11-12,12:39 UTC,,NA
BRIAN,2701-74763,2018-11-12,12:43 UTC,,NA
BRIAN,2701-74748,2018-11-12,12:47 UTC,,NA
BRIAN,2840-12279,2018-11-12,13:11 UTC,,NA
BRIAN,2741-54668,2018-11-12,13:31 UTC,,NA
BRIAN,2471-68019,2018-11-12,13:42 UTC,,NA
BRIAN,2710-74745,2018-11-12,14:38 UTC,could be one of two birds,NA
BRIAN,2471-68011,2018-11-12,14:43 UTC,,NA
BRIAN,2471-68025,2018-11-12,14:44 UTC,,NA
BRIAN,2741-54668,2018-11-12,14:45 UTC,,NA
BRIAN,2701-74781,2018-11-12,14:50 UTC,,NA
BRIAN,2701-74783,2018-11-12,15:03 UTC,,NA
BRIAN,2741-54668,2018-11-12,20:59 UTC,,NA
BRIAN,2701-74783,2018-11-12,21:01 UTC,,NA
BRIAN,2741-54677,2018-11-12,21:03 UTC,,NA
BRIAN,2701-74787,2018-11-12,21:05 UTC,,NA
BRIAN,2471-68095,2018-11-12,21:05 UTC,,NA
BRIAN,2421-04201,2018-11-12,21:07 UTC,,NA
BRIAN,2701-74748,2018-11-12,21:09 UTC,,NA
BRIAN,2840-12279,2018-11-12,21:15 UTC,,NA
BRIAN,2711-77169,2018-11-12,21:22 UTC,,NA
BRIAN,2701-39091,2018-11-12,21:23 UTC,,NA
BRIAN,2661-07895,2018-11-12,21:24 UTC,,NA
BRIAN,2840-12359,2018-11-12,21:32 UTC,,NA
DENISSE,2741-54695,2018-11-13,13:53 UTC,,NA
DENISSE,2701-74748,2018-11-13,13:56 UTC,,NA
DENISSE,2701-74746,2018-11-13,14:00 UTC,,NA
DENISSE,2701-74787,2018-11-13,14:05 UTC,,NA
BECCA,2471-68092,2018-11-13,16:42 UTC,,NA
KEVIN,2471-68092,2018-11-13,17:45 UTC,,NA
BECCA,2741-54668,2018-11-13,18:11 UTC,,NA
BECCA,2840-12279,2018-11-13,18:12 UTC,,NA
BRIAN,2471-68223,2018-11-13,18:36 UTC,,NA
BRIAN,2741-54668,2018-11-13,18:38 UTC,,NA
BRIAN,2471-68020,2018-11-13,18:40 UTC,,NA
BECCA,2711-54868,2018-11-13,20:33 UTC,,NA
KEVIN,2471-68021,2018-11-13,21:00 UTC,,NA
KEVIN,2840-12359,2018-11-13,21:01 UTC,,NA
KEVIN,2471-68021,2018-11-13,21:04 UTC,,NA
KEVIN,2471-68236,2018-11-13,21:05 UTC,,NA
KEVIN,2471-68236,2018-11-13,21:07 UTC,,NA
KEVIN,2840-12359,2018-11-13,21:08 UTC,,NA
KEVIN,2840-12279,2018-11-13,21:17 UTC,,NA
KEVIN,2840-12279,2018-11-13,21:17 UTC,,NA
KEVIN,2471-68236,2018-11-13,21:18 UTC,,NA
KEVIN,2471-68223,2018-11-13,21:19 UTC,,NA
KEVIN,2840-12359,2018-11-13,21:20 UTC,,NA
KEVIN,2840-12359,2018-11-13,21:23 UTC,,NA
KEVIN,2701-74783,2018-11-13,21:50 UTC,,NA
BRIAN,2471-68223,2018-11-14,11:57 UTC,,NA
BRIAN,2840-12279,2018-11-14,11:58 UTC,,NA
BRIAN,2711-77194,2018-11-14,12:01 UTC,,NA
BRIAN,2701-74783,2018-11-14,12:08 UTC,,NA
KEVIN,2741-54668,2018-11-14,13:09 UTC,,NA
KEVIN,2471-68236,2018-11-14,13:10 UTC,,NA
KEVIN,2471-68236,2018-11-14,13:11 UTC,,NA
KEVIN,2701-39091,2018-11-14,13:20 UTC,,NA
KEVIN,2471-68236,2018-11-14,13:20 UTC,,NA
BRIAN,2471-68236,2018-11-14,13:24 UTC,,NA
KEVIN,2471-68236,2018-11-14,13:42 UTC,,NA
KEVIN,2471-68236,2018-11-14,13:43 UTC,,NA
KEVIN,2471-68236,2018-11-14,15:55 UTC,,NA
KEVIN,2471-68020,2018-11-14,16:29 UTC,,NA
KEVIN,2840-12279,2018-11-14,16:34 UTC,,NA
KEVIN,2840-12279,2018-11-14,16:37 UTC,,NA
KEVIN,2471-68024,2018-11-14,21:50 UTC,,NA
KEVIN,2701-74783,2018-11-14,21:51 UTC,,NA
KEVIN,2471-68236,2018-11-15,12:07 UTC,,NA
KEVIN,2471-68236,2018-11-15,12:16 UTC,,NA
KEVIN,2701-74783,2018-11-15,12:24 UTC,,NA
KEVIN,2471-68236,2018-11-15,12:26 UTC,,NA
KEVIN,2471-68236,2018-11-15,12:34 UTC,,NA
KEVIN,2571-90159,2018-11-15,12:40 UTC,2014!!!!!,NA
BRIAN,2471-68236,2018-11-15,13:29 UTC,,NA
BRIAN,2701-74746,2018-11-15,13:30 UTC,,NA
BRIAN,2471-68277,2018-11-15,13:39 UTC,,NA
BRIAN,2471-68236,2018-11-15,13:41 UTC,,NA
BRIAN,2701-74783,2018-11-15,13:41 UTC,,NA
BRIAN,2471-68236,2018-11-15,14:11 UTC,,NA
DENISSE,2281-69215,2018-11-15,14:20 UTC,,NA
DENISSE,2421-04201,2018-11-15,14:22 UTC,,NA
DENISSE,2471-68236,2018-11-15,14:24 UTC,,NA
DENISSE,2701-74744,2018-11-15,14:27 UTC,,NA
DENISSE,2471-68020,2018-11-15,14:39 UTC,I saw orange over white on the right leg,NA
BRIAN,K_OR,2018-11-15,14:56 UTC,,NA
BRIAN,OW_W,2018-11-15,14:57 UTC,,NA
KEVIN,KB_Y,2018-11-15,14:58 UTC,,NA
BRIAN,2701-74783,2018-11-15,14:59 UTC,,NA
BRIAN,2471-68090,2018-11-15,15:03 UTC,,NA
KEVIN,2471-68090,2018-11-15,15:05 UTC,Female,NA
BRIAN,2471-68026,2018-11-15,15:07 UTC,,NA
BRIAN,2701-74787,2018-11-15,15:08 UTC,,NA
KEVIN,2471-68026,2018-11-15,15:08 UTC,,NA
BRIAN,2471-68095,2018-11-15,15:09 UTC,,NA
BECCA,2471-68095,2018-11-15,15:09 UTC,,NA
KEVIN,2471-68021,2018-11-15,15:13 UTC,,NA
KEVIN,2701-74787,2018-11-15,15:16 UTC,,NA
BRIAN,2471-68236,2018-11-15,15:16 UTC,,NA
KEVIN,2471-68236,2018-11-15,15:16 UTC,,NA
KEVIN,2701-74787,2018-11-15,15:17 UTC,,NA
BRIAN,2471-68236,2018-11-15,15:19 UTC,,NA
BECCA,2471-68236,2018-11-15,15:20 UTC,,NA
BRIAN,2471-68219,2018-11-15,15:22 UTC,,NA
BECCA,2471-68219,2018-11-15,15:22 UTC,,NA
BRIAN,2471-68021,2018-11-15,15:25 UTC,,NA
BRIAN,2701-74746,2018-11-15,15:27 UTC,,NA
BRIAN,2701-39091,2018-11-15,16:56 UTC,,NA
BRIAN,RW_K,2018-11-15,16:57 UTC,,NA
BRIAN,2701-74784,2018-11-15,16:58 UTC,,NA
BRIAN,2701-74725,2018-11-15,17:00 UTC,,NA
BRIAN,2471-68236,2018-11-15,17:01 UTC,,NA
BRIAN,RW_K,2018-11-15,17:02 UTC,,NA
BRIAN,2471-68219,2018-11-15,17:03 UTC,,NA
BRIAN,2701-74781,2018-11-15,17:04 UTC,,NA
BRIAN,2701-74787,2018-11-15,17:05 UTC,,NA
BRIAN,2471-68219,2018-11-15,17:07 UTC,,NA
BRIAN,2701-74746,2018-11-15,17:09 UTC,,NA
BRIAN,KR_P,2018-11-15,17:10 UTC,,NA
BRIAN,YP_B,2018-11-15,17:11 UTC,,NA
BRIAN,KB_Y,2018-11-15,17:12 UTC,,NA
BRIAN,2471-68095,2018-11-15,17:16 UTC,,NA
BRIAN,2471-68219,2018-11-15,17:16 UTC,,NA
BRIAN,YP_B,2018-11-15,17:17 UTC,,NA
BRIAN,2471-68219,2018-11-15,17:17 UTC,,NA
BRIAN,2701-74784,2018-11-15,17:19 UTC,,NA
BRIAN,2471-68026,2018-11-15,17:20 UTC,,NA
BECCA,2471-68219,2018-11-15,17:22 UTC,,NA
BECCA,2471-68026,2018-11-15,17:26 UTC,,NA
BRIAN,2471-68024,2018-11-15,17:27 UTC,,NA
BECCA,2471-68024,2018-11-15,17:29 UTC,,NA
BRIAN,YP_B,2018-11-15,17:33 UTC,,NA
BECCA,OB_R,2018-11-15,17:36 UTC,,NA
BECCA,O_RM,2018-11-15,17:38 UTC,,NA
BRIAN,2701-39091,2018-11-15,18:51 UTC,,NA
BRIAN,2471-68219,2018-11-15,18:51 UTC,,NA
BRIAN,2421-04201,2018-11-15,18:52 UTC,,NA
BRIAN,2471-68219,2018-11-15,18:53 UTC,,NA
BRIAN,YP_B,2018-11-15,18:54 UTC,,NA
BRIAN,2471-68098,2018-11-15,18:58 UTC,,NA
BRIAN,2701-74787,2018-11-15,19:00 UTC,,NA
BRIAN,2471-68021,2018-11-15,19:01 UTC,,NA
BECCA,RW_K,2018-11-15,19:34 UTC,,NA
BECCA,2701-74784,2018-11-15,19:37 UTC,,NA
BRIAN,YP_B,2018-11-15,20:20 UTC,,NA
KEVIN,2701-74787,2018-11-16,11:34 UTC,,NA
KEVIN,2701-74763,2018-11-16,11:40 UTC,,NA
KEVIN,2471-68236,2018-11-16,11:46 UTC,,NA
KEVIN,2651-51900,2018-11-16,11:53 UTC,,NA
KEVIN,2701-39091,2018-11-16,11:54 UTC,M,NA
KEVIN,2421-04201,2018-11-16,11:54 UTC,,NA
KEVIN,2741-54668,2018-11-16,11:56 UTC,,NA
KEVIN,2701-39096,2018-11-16,12:05 UTC,,NA
KEVIN,2741-54668,2018-11-16,12:11 UTC,,NA
KEVIN,2471-68095,2018-11-16,12:16 UTC,,NA
KEVIN,2741-54668,2018-11-16,12:16 UTC,,NA
KEVIN,2471-68024,2018-11-16,12:22 UTC,,NA
KEVIN,KG_Y,2018-11-16,12:23 UTC,,NA
KEVIN,2701-74746,2018-11-16,12:31 UTC,,NA
KEVIN,2701-74763,2018-11-16,12:31 UTC,,NA
KEVIN,2701-74748,2018-11-16,12:34 UTC,,NA
BRIAN,2701-74784,2018-11-16,14:34 UTC,,NA
BRIAN,KG_Y,2018-11-16,14:37 UTC,,NA
KEVIN,2701-74784,2018-11-16,15:18 UTC,,NA
KEVIN,2471-68028,2018-11-16,15:18 UTC,,NA
KEVIN,O_RM,2018-11-16,16:20 UTC,,NA
KEVIN,O_RM,2018-11-16,16:20 UTC,Male,NA
BECCA,2741-54668,2018-11-16,16:30 UTC,,NA
BECCA,2711-77194,2018-11-16,16:33 UTC,,NA
BECCA,RW_K,2018-11-16,16:38 UTC,,NA
KEVIN,KG_Y,2018-11-16,16:39 UTC,,NA
BECCA,KG_Y,2018-11-16,16:39 UTC,,NA
KEVIN,2471-68236,2018-11-16,16:39 UTC,,NA
KEVIN,RW_K,2018-11-16,16:39 UTC,,NA
KEVIN,KG_Y,2018-11-16,16:41 UTC,,NA
KEVIN,2471-68010,2018-11-16,16:46 UTC,,NA
BECCA,KR_P,2018-11-16,17:33 UTC,,NA
BECCA,2741-54668,2018-11-16,17:35 UTC,,NA
BECCA,KR_P,2018-11-16,17:40 UTC,,NA
BECCA,OB_R,2018-11-16,17:41 UTC,,NA
BECCA,R_BR,2018-11-16,17:59 UTC,,NA
KEVIN,R_BR,2018-11-16,17:59 UTC,,NA
KEVIN,M_BK,2018-11-16,18:10 UTC,,NA
KEVIN,R_BR,2018-11-16,18:11 UTC,,NA
KEVIN,2741-54668,2018-11-16,18:12 UTC,,NA
KEVIN,B_GO,2018-11-16,18:15 UTC,,NA
KEVIN,2741-54668,2018-11-16,18:18 UTC,,NA
KEVIN,2701-74784,2018-11-16,18:19 UTC,,NA
KEVIN,B_WO,2018-11-16,18:23 UTC,,NA
KEVIN,2701-74748,2018-11-16,18:23 UTC,,NA
KEVIN,2750-64378,2018-11-16,18:24 UTC,,NA
KEVIN,2701-74795,2018-11-16,18:26 UTC,,NA
KEVIN,O_GG,2018-11-16,18:27 UTC,,NA
KEVIN,KG_Y,2018-11-16,18:29 UTC,,NA
KEVIN,KG_Y,2018-11-16,18:30 UTC,,NA
KEVIN,O_GG,2018-11-16,18:31 UTC,,NA
BECCA,R_BR,2018-11-16,20:02 UTC,,NA
BECCA,O_GG,2018-11-16,20:03 UTC,,NA
BECCA,2471-68028,2018-11-16,20:04 UTC,,NA
BRIAN,O_GG,2018-11-16,20:06 UTC,,NA
BRIAN,R_BR,2018-11-16,20:07 UTC,,NA
TIM,R_BR,2018-11-16,20:07 UTC,,NA
BRIAN,2741-54668,2018-11-16,20:10 UTC,,NA
BRIAN,2471-68095,2018-11-16,20:13 UTC,,NA
BRIAN,2711-77194,2018-10-25,17:14 EDT,this one is real,NA
BRIAN,2741-54677,2018-10-25,17:16 EDT,another real one,NA
BRIAN,2421-04201,2018-10-25,17:22 EDT,observed,NA
BRIAN,2701-74763,2018-10-25,21:50 UTC,looked like orange/white,NA
BRIAN,2701-74746,2018-10-25,22:04 UTC,becca and me,NA
BRIAN,2710-74787,2018-10-25,22:07 UTC,becca and me,NA
BRIAN,2741-54668,2018-10-27,12:33 UTC,,NA
BRIAN,2840-12279,2018-10-27,12:34 UTC,,NA
BRIAN,GG_B,2018-10-27,16:44 UTC,,NA
BRIAN,2840-12279,2018-10-27,17:08 UTC,,NA
BRIAN,2421-04201,2018-10-27,17:12 UTC,,NA
BRIAN,2741-54668,2018-10-27,17:14 UTC,,NA
BRIAN,2471-68236,2018-10-27,17:18 UTC,,NA
BRIAN,2701-74763,2018-10-27,17:40 UTC,,NA
BRIAN,2701-74747,2018-10-27,21:06 UTC,missing green band,NA
BRIAN,2701-74783,2018-10-27,21:07 UTC,,NA
BRIAN,2840-12279,2018-10-27,21:17 UTC,,NA
BRIAN,2741-54668,2018-10-27,21:20 UTC,,NA
BRIAN,2711-77169,2018-10-27,21:29 UTC,,NA
BRIAN,2701-74741,2018-10-27,21:37 UTC,,NA
BRIAN,2710-74787,2018-10-27,21:38 UTC,,NA
BRIAN,2701-74747,2018-10-27,21:47 UTC,,NA
BRIAN,2701-74763,2018-10-27,21:54 UTC,,NA
BRIAN,2701-74746,2018-10-29,13:05 UTC,saw on security desk,NA
BRIAN,2701-74746,2018-10-29,13:06 UTC,"seen now, live",NA
BRIAN,2710-74787,2018-10-29,13:31 UTC,,NA
BRIAN,2741-54677,2018-10-29,14:25 UTC,,NA
BRIAN,2741-54668,2018-10-29,14:32 UTC,,NA
BRIAN,2741-54668,2018-10-29,15:17 UTC,,NA
KEVIN,2741-54677,2018-10-29,15:44 UTC,,NA
KEVIN,2741-54677,2018-10-29,15:45 UTC,,NA
TIM,2710-74787,2018-10-29,16:13 UTC,,NA
TIM,2741-54677,2018-10-29,16:14 UTC,,NA
BRIAN,2840-12359,2018-10-29,16:18 UTC,,NA
BRIAN,2840-12271,2018-10-29,16:22 UTC,,NA
BRIAN,2840-12359,2018-10-29,16:51 UTC,,NA
BRIAN,2750-41551,2018-10-29,18:38 UTC,,NA
BRIAN,2741-54668,2018-10-29,18:39 UTC,,NA
BRIAN,2571-90070,2018-10-29,18:41 UTC,,NA
KEVIN,2840-12360,2018-10-29,20:00 UTC,,NA
BECCA,2741-54668,2018-10-29,20:03 UTC,becca,NA
KEVIN,2711-77169,2018-10-29,20:10 UTC,,NA
BECCA,2711-77169,2018-10-29,20:10 UTC,Becca,NA
BECCA,2701-74763,2018-10-29,20:25 UTC,Becca,NA
KEVIN,2741-54668,2018-10-29,20:27 UTC,,NA
KEVIN,2741-54668,2018-10-29,20:30 UTC,,NA
KEVIN,2711-77169,2018-10-29,20:31 UTC,,NA
KEVIN,2710-74787,2018-10-29,20:32 UTC,,NA
BECCA,2710-74787,2018-10-29,20:33 UTC,becca,NA
KEVIN,2741-54677,2018-10-29,20:35 UTC,,NA
BECCA,2840-12359,2018-10-29,20:42 UTC,becca,NA
BECCA,2741-54677,2018-10-29,20:44 UTC,becca,NA
BRIAN,2701-39096,2018-10-30,12:18 UTC,,NA
BRIAN,2701-74781,2018-10-30,12:22 UTC,,NA
BRIAN,2710-74787,2018-10-30,12:25 UTC,,NA
BRIAN,2710-74787,2018-10-30,12:35 UTC,,NA
BRIAN,2701-74763,2018-10-30,12:40 UTC,,NA
BRIAN,2701-74747,2018-10-30,12:45 UTC,,NA
BRIAN,2741-54668,2018-10-30,12:48 UTC,,NA
BRIAN,2701-74784,2018-10-30,12:54 UTC,,NA
BRIAN,2701-74785,2018-10-30,12:55 UTC,,NA
BRIAN,2840-12279,2018-10-30,12:57 UTC,,NA
BRIAN,2701-74784,2018-10-30,13:27 UTC,,NA
KEVIN,2701-74781,2018-10-30,17:54 UTC,,NA
KEVIN,2471-68085,2018-10-30,18:09 UTC,,NA
KEVIN,2741-54677,2018-10-30,18:16 UTC,,NA
KEVIN,2701-39096,2018-10-30,18:22 UTC,,NA
BRIAN,2471-68011,2018-10-30,19:43 UTC,,NA
BECCA,2471-68011,2018-10-30,19:43 UTC,,NA
BRIAN,2741-54668,2018-10-30,19:47 UTC,,NA
BRIAN,2840-12279,2018-10-30,19:48 UTC,,NA
BECCA,2701-74763,2018-10-30,19:51 UTC,,NA
BRIAN,2701-74763,2018-10-30,19:52 UTC,,NA
BRIAN,2750-64378,2018-10-30,19:52 UTC,,NA
BRIAN,2840-12359,2018-10-30,20:03 UTC,,NA
BRIAN,2840-12279,2018-10-30,20:05 UTC,,NA
KEVIN,2741-54668,2018-10-30,20:07 UTC,,NA
BRIAN,2471-68203,2018-10-30,20:10 UTC,,NA
KEVIN,2741-54668,2018-10-30,20:12 UTC,,NA
KEVIN,2741-54668,2018-10-30,20:20 UTC,,NA
KEVIN,2741-54668,2018-10-30,20:22 UTC,,NA
KEVIN,2741-54668,2018-10-30,20:24 UTC,,NA
BRIAN,2471-68095,2018-10-30,20:26 UTC,,NA
KEVIN,2471-68095,2018-10-30,20:27 UTC,,NA
BRIAN,2471-68011,2018-10-30,20:29 UTC,,NA
KEVIN,2471-68011,2018-10-30,20:29 UTC,,NA
KEVIN,2791-03501,2018-10-30,20:31 UTC,,NA
KEVIN,2791-03501,2018-10-30,20:32 UTC,,NA
BRIAN,2741-54677,2018-10-30,20:33 UTC,,NA
KEVIN,2741-54677,2018-10-30,20:33 UTC,,NA
KEVIN,2711-54868,2018-10-30,20:35 UTC,,NA
BRIAN,2711-77169,2018-10-30,20:38 UTC,,NA
KEVIN,2471-68203,2018-10-30,20:38 UTC,,NA
KEVIN,2711-77169,2018-10-30,20:38 UTC,,NA
BRIAN,2701-74748,2018-10-30,20:39 UTC,,NA
KEVIN,2471-68203,2018-10-30,20:39 UTC,,NA
KEVIN,2701-74763,2018-10-30,20:40 UTC,,NA
KEVIN,2471-68203,2018-10-30,20:41 UTC,,NA
KEVIN,2701-74763,2018-10-30,20:41 UTC,,NA
KEVIN,2701-39091,2018-10-30,20:43 UTC,,NA
BRIAN,2701-39091,2018-10-30,20:45 UTC,,NA
KEVIN,2701-39091,2018-10-30,20:45 UTC,,NA
BRIAN,2471-68095,2018-10-30,20:45 UTC,,NA
KEVIN,2701-39091,2018-10-30,20:46 UTC,Male,NA
KEVIN,2741-54668,2018-10-30,20:46 UTC,,NA
KEVIN,2471-68203,2018-10-30,20:46 UTC,,NA
