userId,bandNumber,date,time,comment,sessionId
BECCA,2741-54668,2018-12-03,17:09 UTC,,BECCA_2018-12-03 17:08:12
KEVIN,2741-54668,2018-12-03,17:54 UTC,,KEVIN_2018-12-03 17:50:53
KEVIN,2471-68020,2018-12-03,17:57 UTC,,KEVIN_2018-12-03 17:50:53
KEVIN,2471-68010,2018-12-03,17:57 UTC,,KEVIN_2018-12-03 17:50:53
BRIAN,2701-74746,2018-12-03,19:53 UTC,,BRIAN_2018-12-03 19:53:16
BRIAN,2471-68095,2018-12-03,19:53 UTC,,BRIAN_2018-12-03 19:53:16
BRIAN,2471-68219,2018-12-03,19:54 UTC,,BRIAN_2018-12-03 19:53:16
BRIAN,2741-54668,2018-12-03,19:55 UTC,,BRIAN_2018-12-03 19:53:16
BRIAN,2701-74783,2018-12-03,20:01 UTC,,BRIAN_2018-12-03 19:53:16
BRIAN,2791-03502,2018-12-03,20:02 UTC,,BRIAN_2018-12-03 19:53:16
BRIAN,2471-68030,2018-12-03,20:04 UTC,,BRIAN_2018-12-03 19:53:16
KEVIN,2701-39091,2018-12-03,20:18 UTC,,KEVIN_2018-12-03 20:17:40
KEVIN,2711-77194,2018-12-03,20:19 UTC,,KEVIN_2018-12-03 20:17:40
BRIAN,B_GO,2018-12-03,20:22 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2471-68028,2018-12-03,20:23 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,O_OM,2018-12-03,20:24 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2421-04201,2018-12-03,20:27 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2471-68085,2018-12-03,20:30 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,B_GO,2018-12-03,20:30 UTC,,BRIAN_2018-12-03 20:22:05
KEVIN,2701-39091,2018-12-03,20:32 UTC,Male,KEVIN_2018-12-03 20:31:43
BRIAN,2471-68011,2018-12-03,20:32 UTC,,BRIAN_2018-12-03 20:22:05
KEVIN,2571-90070,2018-12-03,20:34 UTC,,KEVIN_2018-12-03 20:31:43
KEVIN,2701-39091,2018-12-03,20:34 UTC,,KEVIN_2018-12-03 20:31:43
BRIAN,2471-68028,2018-12-03,20:35 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2701-74788,2018-12-03,20:36 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2471-68085,2018-12-03,20:36 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2711-77169,2018-12-03,20:38 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2471-68010,2018-12-03,20:38 UTC,,BRIAN_2018-12-03 20:22:05
BRIAN,2471-68203,2018-12-03,20:41 UTC,,BRIAN_2018-12-03 20:22:05
BECCA,2471-68010,2018-12-03,20:42 UTC,,BECCA_2018-12-03 20:41:15
BECCA,2471-68095,2018-12-03,20:43 UTC,,BECCA_2018-12-03 20:41:15
BECCA,2701-74763,2018-12-03,20:48 UTC,,BECCA_2018-12-03 20:41:15
BECCA,2741-54668,2018-12-03,20:48 UTC,,BECCA_2018-12-03 20:41:15
BRIAN,2741-54668,2018-12-04,12:10 UTC,,BRIAN_2018-12-04 12:09:23
BRIAN,2701-74746,2018-12-04,12:11 UTC,,BRIAN_2018-12-04 12:09:23
ESTHER,2471-68203,2018-12-04,13:21 UTC,,ESTHER_2018-12-04 13:20:32
ESTHER,R_OB,2018-12-04,13:21 UTC,,ESTHER_2018-12-04 13:20:32
ESTHER,2471-68219,2018-12-04,13:22 UTC,,ESTHER_2018-12-04 13:20:32
ESTHER,2701-74787,2018-12-04,13:31 UTC,,ESTHER_2018-12-04 13:20:32
BRIAN,2701-74781,2018-12-04,14:20 UTC,,BRIAN_2018-12-04 14:20:02
BRIAN,1603-45007,2018-12-04,14:50 UTC,Delete this- this is a test,BRIAN_2018-12-04 14:46:10
TEST,-_PY,2018-12-04,15:34 UTC,,TEST_2018-12-04 15:30:22
TEST,2741-54498,2018-12-04,15:37 UTC,"real data, not a test",TEST_2018-12-04 15:30:22
TEST,B_GO,2018-12-04,15:39 UTC,real data,TEST_2018-12-04 15:30:22
TEST,2741-54668,2018-12-04,15:43 UTC,yep,TEST_2018-12-04 15:30:22
TEST,2471-68098,2018-12-04,15:45 UTC,real data,TEST_2018-12-04 15:30:22
TEST,2701-74787,2018-12-04,15:48 UTC,data,TEST_2018-12-04 15:30:22
KEVIN,2471-68095,2018-12-04,16:00 UTC,,KEVIN_2018-12-04 15:59:54
KEVIN,2701-74793,2018-12-04,16:01 UTC,,KEVIN_2018-12-04 15:59:54
KEVIN,2471-68236,2018-12-04,16:01 UTC,,KEVIN_2018-12-04 15:59:54
KEVIN,B_GO,2018-12-04,16:02 UTC,,KEVIN_2018-12-04 15:59:54
KEVIN,2571-90070,2018-12-04,16:03 UTC,,KEVIN_2018-12-04 15:59:54
DENISSE,2711-77169,2018-12-04,16:16 UTC,,DENISSE_2018-12-04 16:14:59
DENISSE,2741-54668,2018-12-04,16:17 UTC,,DENISSE_2018-12-04 16:14:59
DENISSE,2701-74784,2018-12-04,16:19 UTC,saw no purple just yellow on right leg,DENISSE_2018-12-04 16:14:59
DENISSE,2471-68024,2018-12-04,16:20 UTC,,DENISSE_2018-12-04 16:14:59
BECCA,2471-68236,2018-12-04,16:51 UTC,,BECCA_2018-12-04 16:50:30
BECCA,2471-68028,2018-12-04,16:53 UTC,,BECCA_2018-12-04 16:50:30
BECCA,2840-12279,2018-12-04,16:57 UTC,,BECCA_2018-12-04 16:50:30
KEVIN,2701-74747,2018-12-04,21:37 UTC,,KEVIN_2018-12-04 21:36:51
KEVIN,2741-54668,2018-12-04,21:38 UTC,,KEVIN_2018-12-04 21:36:51
BRIAN,2701-74781,2018-12-05,13:36 UTC,,BRIAN_2018-12-05 13:35:21
ESTHER,2471-68219,2018-12-05,14:00 UTC,,ESTHER_2018-12-05 13:59:56
TEST,OG_W,2018-12-05,15:05 UTC,,TEST_2018-12-05 14:44:50
TEST,2471-68227,2018-12-05,15:10 UTC,,TEST_2018-12-05 14:44:50
TEST,2471-68219,2018-12-05,15:15 UTC,,TEST_2018-12-05 14:44:50
TEST,-_Y,2018-12-05,15:16 UTC,,TEST_2018-12-05 14:44:50
TEST,-_PY,2018-12-05,15:19 UTC,,TEST_2018-12-05 14:44:50
TEST,GO_G,2018-12-05,15:21 UTC,,TEST_2018-12-05 14:44:50
TEST,GO_G,2018-12-05,15:23 UTC,,TEST_2018-12-05 14:44:50
TEST,2701-74747,2018-12-05,15:48 UTC,,TEST_2018-12-05 15:41:41
TEST,2701-74783,2018-12-05,15:49 UTC,,TEST_2018-12-05 15:41:41
TEST,2701-74783,2018-12-05,15:50 UTC,,TEST_2018-12-05 15:41:41
TEST,2701-74787,2018-12-05,15:56 UTC,,TEST_2018-12-05 15:41:41
TEST,2471-68098,2018-12-05,15:57 UTC,,TEST_2018-12-05 15:41:41
TEST,2471-68090,2018-12-05,15:58 UTC,,TEST_2018-12-05 15:41:41
TEST,-_PY,2018-12-05,16:01 UTC,,TEST_2018-12-05 15:41:41
TEST,2791-03502,2018-12-05,16:03 UTC,,TEST_2018-12-05 15:41:41
TEST,WM_M,2018-12-05,16:09 UTC,,TEST_2018-12-05 15:41:41
TEST,2701-74784,2018-12-05,16:09 UTC,,TEST_2018-12-05 15:41:41
TEST,1603-45004,2018-12-05,16:13 UTC,,TEST_2018-12-05 15:41:41
TEST,WO_Y,2018-12-05,16:15 UTC,,TEST_2018-12-05 15:41:41
TEST,2471-68020,2018-12-05,16:34 UTC,,TEST_2018-12-05 16:31:45
TEST,2701-74746,2018-12-05,16:37 UTC,,TEST_2018-12-05 16:31:45
TEST,GO_G,2018-12-05,16:50 UTC,,TEST_2018-12-05 16:31:45
TEST,KP_B,2018-12-05,17:10 UTC,,TEST_2018-12-05 17:08:35
TEST,2701-74763,2018-12-05,17:32 UTC,,TEST_2018-12-05 17:30:03
TEST,B_WO,2018-12-05,17:37 UTC,,TEST_2018-12-05 17:30:03
TEST,2711-54868,2018-12-05,17:42 UTC,,TEST_2018-12-05 17:38:12
TEST,2711-77169,2018-12-05,20:52 UTC,,TEST_2018-12-05 20:49:31
TEST,2471-68028,2018-12-05,20:53 UTC,,TEST_2018-12-05 20:49:31
KEVIN,2701-74763,2018-12-06,12:10 UTC,,KEVIN_2018-12-06 12:08:29
KEVIN,2701-39091,2018-12-06,12:11 UTC,,KEVIN_2018-12-06 12:08:29
KEVIN,2701-39091,2018-12-06,12:12 UTC,,KEVIN_2018-12-06 12:08:29
KEVIN,2471-68020,2018-12-06,12:15 UTC,,KEVIN_2018-12-06 12:14:57
KEVIN,2471-68024,2018-12-06,12:15 UTC,,KEVIN_2018-12-06 12:14:57
KEVIN,2840-12279,2018-12-06,12:16 UTC,,KEVIN_2018-12-06 12:14:57
KEVIN,2701-74782,2018-12-06,12:17 UTC,,KEVIN_2018-12-06 12:14:57
KEVIN,2701-74781,2018-12-06,12:38 UTC,,KEVIN_2018-12-06 12:33:13
KEVIN,2701-39091,2018-12-06,12:39 UTC,,KEVIN_2018-12-06 12:33:13
KEVIN,2421-04201,2018-12-06,12:39 UTC,,KEVIN_2018-12-06 12:33:13
KEVIN,2701-74746,2018-12-06,12:44 UTC,,KEVIN_2018-12-06 12:33:13
KEVIN,2701-74783,2018-12-06,13:31 UTC,,KEVIN_2018-12-06 13:27:44
KEVIN,2471-68085,2018-12-06,13:33 UTC,,KEVIN_2018-12-06 13:27:44
BRIAN,2701-74746,2018-12-06,14:06 UTC,,BRIAN_2018-12-06 14:05:20
BRIAN,2741-54668,2018-12-06,14:07 UTC,,BRIAN_2018-12-06 14:05:20
BRIAN,2471-68028,2018-12-06,14:11 UTC,,BRIAN_2018-12-06 14:05:20
BRIAN,2471-68236,2018-12-06,14:14 UTC,,BRIAN_2018-12-06 14:05:20
BRIAN,2571-90070,2018-12-06,14:18 UTC,legs are switched re color bands,BRIAN_2018-12-06 14:05:20
BECCA,2701-74787,2018-12-06,14:25 UTC,,BECCA_2018-12-06 14:25:16
BRIAN,2701-74787,2018-12-06,14:26 UTC,,BRIAN_2018-12-06 14:05:20
BRIAN,2701-74784,2018-12-06,14:28 UTC,,BRIAN_2018-12-06 14:05:20
BECCA,2471-68203,2018-12-06,14:29 UTC,,BECCA_2018-12-06 14:25:16
BECCA,2571-90070,2018-12-06,14:33 UTC,,BECCA_2018-12-06 14:25:16
BECCA,2471-68236,2018-12-06,14:37 UTC,,BECCA_2018-12-06 14:25:16
BECCA,2701-74747,2018-12-06,14:39 UTC,,BECCA_2018-12-06 14:25:16
BRIAN,W_OG,2018-12-06,15:37 UTC,,BRIAN_2018-12-06 15:37:04
BRIAN,2471-68223,2018-12-06,15:44 UTC,,BRIAN_2018-12-06 15:37:04
BRIAN,2741-54677,2018-12-06,15:47 UTC,,BRIAN_2018-12-06 15:37:04
BRIAN,2471-68227,2018-12-06,15:51 UTC,,BRIAN_2018-12-06 15:37:04
KEVIN,2471-68236,2018-12-06,16:06 UTC,,KEVIN_2018-12-06 16:06:00
BECCA,2701-74784,2018-12-06,16:11 UTC,,BECCA_2018-12-06 16:11:17
BECCA,2741-54668,2018-12-06,16:17 UTC,,BECCA_2018-12-06 16:11:17
KEVIN,2471-68219,2018-12-06,16:46 UTC,,KEVIN_2018-12-06 16:33:07
KEVIN,-_PY,2018-12-06,16:49 UTC,,KEVIN_2018-12-06 16:33:07
KEVIN,2471-68028,2018-12-06,17:08 UTC,,KEVIN_2018-12-06 16:33:07
KEVIN,W_OG,2018-12-06,17:15 UTC,,KEVIN_2018-12-06 16:33:07
BRIAN,W_OG,2018-12-06,17:22 UTC,,BRIAN_2018-12-06 17:22:17
BRIAN,GW_K,2018-12-06,17:24 UTC,,BRIAN_2018-12-06 17:22:17
KEVIN,GW_K,2018-12-06,17:25 UTC,,KEVIN_2018-12-06 17:24:56
KEVIN,WM_M,2018-12-06,17:29 UTC,,KEVIN_2018-12-06 17:24:56
BRIAN,2471-68026,2018-12-06,17:30 UTC,,BRIAN_2018-12-06 17:22:17
BRIAN,2701-74763,2018-12-06,17:31 UTC,,BRIAN_2018-12-06 17:22:17
BRIAN,2471-68090,2018-12-06,17:34 UTC,,BRIAN_2018-12-06 17:22:17
BRIAN,2471-68021,2018-12-06,17:35 UTC,,BRIAN_2018-12-06 17:22:17
BRIAN,2840-12279,2018-12-06,17:40 UTC,,BRIAN_2018-12-06 17:22:17
BECCA,2701-74747,2018-12-06,20:22 UTC,,BECCA_2018-12-06 20:16:31
BRIAN,2701-74746,2018-12-06,20:41 UTC,,BRIAN_2018-12-06 20:41:16
BECCA,2701-74784,2018-12-06,20:52 UTC,,BECCA_2018-12-06 20:52:25
BECCA,2701-74787,2018-12-06,20:55 UTC,,BECCA_2018-12-06 20:52:25
BECCA,2471-68219,2018-12-06,20:57 UTC,,BECCA_2018-12-06 20:52:25
BRIAN,2701-39091,2018-12-06,21:47 UTC,,BRIAN_2018-12-06 21:43:06
BECCA,2701-39091,2018-12-06,21:51 UTC,,BECCA_2018-12-06 21:50:47
KEVIN,2701-74745,2018-12-06,21:59 UTC,,KEVIN_2018-12-06 21:58:03
BRIAN,2701-74787,2018-12-07,12:41 UTC,,BRIAN_2018-12-07 12:34:32
TUCKER,2471-68236,2018-12-07,13:59 UTC,,TUCKER_2018-12-07 13:58:07
TUCKER,2471-68090,2018-12-07,14:00 UTC,,TUCKER_2018-12-07 13:58:07
TUCKER,2701-74746,2018-12-07,14:04 UTC,,TUCKER_2018-12-07 13:58:07
TUCKER,2711-77194,2018-12-07,14:17 UTC,,TUCKER_2018-12-07 14:07:42
TUCKER,2571-90070,2018-12-07,14:20 UTC,,TUCKER_2018-12-07 14:07:42
BRIAN,2701-74781,2018-12-07,14:22 UTC,,BRIAN_2018-12-07 14:10:22
BRIAN,2741-54498,2018-12-07,14:24 UTC,,BRIAN_2018-12-07 14:10:22
BRIAN,2471-68236,2018-12-07,14:25 UTC,,BRIAN_2018-12-07 14:10:22
TIM,2741-54498,2018-12-07,14:29 UTC,,TIM_2018-12-07 14:26:50
BRIAN,2471-68028,2018-12-07,14:34 UTC,,BRIAN_2018-12-07 14:10:22
BRIAN,2741-54498,2018-12-07,14:36 UTC,,BRIAN_2018-12-07 14:10:22
BECCA,2741-54498,2018-12-07,14:39 UTC,,BECCA_2018-12-07 14:36:45
BECCA,2741-54668,2018-12-07,14:47 UTC,,BECCA_2018-12-07 14:36:45
BECCA,2471-68025,2018-12-07,14:54 UTC,,BECCA_2018-12-07 14:36:45
BECCA,B_GO,2018-12-07,16:49 UTC,,BECCA_2018-12-07 16:48:54
BECCA,2701-74747,2018-12-07,16:53 UTC,,BECCA_2018-12-07 16:48:54
KEVIN,2571-90159,2018-12-07,16:56 UTC,,KEVIN_2018-12-07 16:55:06
BECCA,2571-90159,2018-12-07,16:58 UTC,,BECCA_2018-12-07 16:48:54
BECCA,2711-77194,2018-12-07,17:02 UTC,,BECCA_2018-12-07 16:48:54
GREG,2701-74783,2018-12-07,17:09 UTC,,GREG_2018-12-07 17:05:35
BECCA,2701-74781,2018-12-07,17:12 UTC,,BECCA_2018-12-07 17:11:24
GREG,2471-68236,2018-12-07,17:13 UTC,,GREG_2018-12-07 17:05:35
BECCA,2471-68236,2018-12-07,17:13 UTC,,BECCA_2018-12-07 17:11:24
BECCA,2701-74787,2018-12-07,17:21 UTC,,BECCA_2018-12-07 17:11:24
TEST,2701-74746,2018-12-07,17:30 UTC,,TEST_2018-12-07 17:29:33
GREG,2471-68219,2018-12-07,17:58 UTC,this bird is a male; Unknown in db so you can update,GREG_2018-12-07 17:56:27
GREG,W_OG,2018-12-07,19:06 UTC,,GREG_2018-12-07 19:05:27
GREG,2471-68098,2018-12-07,19:09 UTC,,GREG_2018-12-07 19:05:27
GREG,2741-54498,2018-12-07,19:14 UTC,,GREG_2018-12-07 19:05:27
GREG,2471-68236,2018-12-07,19:18 UTC,,GREG_2018-12-07 19:05:27
GREG,2701-74787,2018-12-07,19:39 UTC,,GREG_2018-12-07 19:33:44
BECCA,2471-68227,2018-12-07,20:14 UTC,,BECCA_2018-12-07 20:13:09
BECCA,WM_M,2018-12-07,20:15 UTC,,BECCA_2018-12-07 20:13:09
GREG,2471-68227,2018-12-07,20:29 UTC,,GREG_2018-12-07 20:23:23
BECCA,2701-74781,2018-12-07,20:37 UTC,,BECCA_2018-12-07 20:36:51
BRIAN,2701-74745,2018-12-07,20:38 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2711-54868,2018-12-07,20:38 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2471-68025,2018-12-07,20:39 UTC,,BRIAN_2018-12-07 20:25:05
BECCA,2471-68025,2018-12-07,20:39 UTC,,BECCA_2018-12-07 20:36:51
BRIAN,2701-74747,2018-12-07,20:43 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2701-74793,2018-12-07,20:43 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2711-54868,2018-12-07,20:44 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2471-68227,2018-12-07,20:45 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2741-54668,2018-12-07,20:47 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2701-74781,2018-12-07,20:48 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2840-12359,2018-12-07,20:49 UTC,,BRIAN_2018-12-07 20:25:05
BRIAN,2741-54668,2018-12-07,21:21 UTC,,BRIAN_2018-12-07 21:20:33
KEVIN,2741-54668,2018-12-07,21:21 UTC,,KEVIN_2018-12-07 21:20:28
KEVIN,2471-68030,2018-12-07,21:22 UTC,,KEVIN_2018-12-07 21:20:28
KEVIN,2741-54668,2018-12-07,21:27 UTC,,KEVIN_2018-12-07 21:20:28
TUCKER,2471-68020,2018-12-08,12:59 UTC,,TUCKER_2018-12-08 12:58:06
TUCKER,2471-68203,2018-12-08,13:01 UTC,,TUCKER_2018-12-08 12:58:06
KEVIN,2471-68020,2018-12-08,13:05 UTC,,KEVIN_2018-12-08 13:02:32
KEVIN,2471-68236,2018-12-08,13:05 UTC,,KEVIN_2018-12-08 13:02:32
KEVIN,2711-54868,2018-12-08,13:22 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68020,2018-12-08,13:23 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68085,2018-12-08,13:25 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2701-74787,2018-12-08,13:26 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68020,2018-12-08,13:27 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2701-74783,2018-12-08,13:28 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68085,2018-12-08,13:37 UTC,,KEVIN_2018-12-08 13:30:46
BRIAN,2741-54668,2018-12-08,14:03 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74763,2018-12-08,14:03 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68020,2018-12-08,14:09 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74747,2018-12-08,14:09 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74726,2018-12-08,14:18 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68020,2018-12-08,14:19 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74787,2018-12-08,14:21 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68025,2018-12-08,14:24 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74748,2018-12-08,14:28 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68219,2018-12-08,14:30 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68020,2018-12-08,14:31 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,O_GG,2018-12-08,14:32 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68219,2018-12-08,14:33 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-39091,2018-12-08,14:35 UTC,,BRIAN_2018-12-08 14:02:17
KEVIN,2711-77194,2018-12-08,14:48 UTC,,KEVIN_2018-12-08 14:47:43
KEVIN,2471-68236,2018-12-09,13:36 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2741-54668,2018-12-09,13:36 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2840-12271,2018-12-09,13:47 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,W_OG,2018-12-09,14:02 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2471-68219,2018-12-09,14:02 UTC,Male,KEVIN_2018-12-09 13:23:16
KEVIN,2711-77194,2018-12-09,14:03 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2711-77194,2018-12-09,14:06 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2750-64378,2018-12-09,14:09 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2471-68031,2018-12-09,14:11 UTC,,KEVIN_2018-12-09 13:23:16
ESTHER,2471-68233,2018-12-10,13:22 UTC,,ESTHER_2018-12-10 13:21:40
ESTHER,2471-68020,2018-12-10,13:22 UTC,,ESTHER_2018-12-10 13:21:40
ESTHER,2701-74747,2018-12-10,13:23 UTC,,ESTHER_2018-12-10 13:21:40
BECCA,2471-68020,2018-12-10,14:23 UTC,,BECCA_2018-12-10 14:22:11
KEVIN,2471-68020,2018-12-10,15:03 UTC,,KEVIN_2018-12-10 15:02:10
KEVIN,2471-68020,2018-12-10,15:10 UTC,,KEVIN_2018-12-10 15:02:10
BRIAN,2471-68219,2018-12-10,16:17 UTC,,BRIAN_2018-12-10 16:17:23
BRIAN,2701-74793,2018-12-10,16:20 UTC,,BRIAN_2018-12-10 16:17:23
BRIAN,2571-90070,2018-12-10,16:20 UTC,,BRIAN_2018-12-10 16:17:23
BECCA,1793-94807,2018-12-10,17:28 UTC,,BECCA_2018-12-10 17:19:14
BECCA,2741-54668,2018-12-10,21:00 UTC,,BECCA_2018-12-10 20:58:37
BECCA,2701-74787,2018-12-11,13:46 UTC,,BECCA_2018-12-11 13:39:23
BECCA,2701-74746,2018-12-11,13:51 UTC,,BECCA_2018-12-11 13:39:23
BECCA,1603-45007,2018-12-11,13:56 UTC,,BECCA_2018-12-11 13:39:23
BECCA,2701-39091,2018-12-11,14:05 UTC,,BECCA_2018-12-11 14:04:49
BECCA,2471-68011,2018-12-11,14:09 UTC,,BECCA_2018-12-11 14:04:49
BECCA,2471-68025,2018-12-11,14:10 UTC,,BECCA_2018-12-11 14:04:49
BECCA,2571-90159,2018-12-11,15:38 UTC,,BECCA_2018-12-11 15:36:52
TEST,2701-74794,2018-12-11,15:56 UTC,here is a comment for mo,TEST_2018-12-11 15:52:03
BECCA,2471-68028,2018-12-11,17:48 UTC,,BECCA_2018-12-11 17:46:56
